2P,2PA,2PCT,3P,3PA,3PCT,AST,Age,BLK,DRB,FG,FGA,FGPCT,FT,FTA,FTPCT,GP,GS,MPG,Name,ORB,PF,PTS,STL,TOV,TRB,eFG
1.9,3.2,.574,0.2,0.6,.409,0.6,23,0.5,1.7,2.1,3.8,.550,0.6,0.6,.880,40,8,12.6,Mike Muscala,1.3,1.3,4.9,0.4,0.5,3.0,.579
1.2,2.0,.596,0.9,2.2,.404,0.5,23,0.0,1.5,2.0,4.1,.495,0.7,0.8,.842,24,3,12.4,John Jenkins,0.1,0.6,5.6,0.4,0.3,1.6,.601
0.6,1.5,.417,0.6,1.8,.357,1.0,26,0.3,1.3,1.3,3.3,.385,0.1,0.3,.500,8,0,9.5,Austin Daye,0.5,1.1,3.3,0.5,0.6,1.8,.481
0.7,2.0,.333,0.0,0.3,.000,0.0,23,0.0,1.0,0.7,2.3,.286,0.3,0.7,.500,3,0,6.3,Adreian Payne,0.3,1.3,1.7,0.3,0.0,1.3,.286
4.1,8.6,.472,1.5,4.2,.359,3.7,33,0.2,4.1,5.6,12.8,.435,1.8,2.2,.801,80,80,34.9,Joe Johnson,0.7,1.5,14.4,0.7,1.7,4.8,.494
3.1,7.9,.395,1.3,3.5,.367,6.6,30,0.3,3.1,4.4,11.3,.387,3.0,3.5,.834,68,55,31.1,Deron Williams,0.4,2.3,13.0,0.9,2.3,3.5,.443
5.1,9.9,.516,0.7,1.8,.380,1.4,26,0.3,4.1,5.8,11.7,.495,1.5,2.5,.606,28,20,29.6,Thaddeus Young,1.9,2.0,13.8,1.4,1.5,5.9,.524
7.0,13.6,.517,0.0,0.1,.100,0.7,26,1.8,4.5,7.0,13.7,.513,3.1,3.8,.814,72,44,29.2,Brook Lopez,3.0,2.9,17.2,0.6,1.4,7.4,.513
4.0,8.4,.477,0.5,1.8,.267,4.7,31,0.2,2.8,4.5,10.2,.439,2.5,2.8,.881,80,27,28.0,Jarrett Jack,0.2,1.8,12.0,0.9,2.4,3.1,.463
2.2,4.1,.531,1.2,3.3,.355,0.9,25,0.1,2.1,3.3,7.4,.453,1.1,1.4,.821,78,28,23.8,Bojan Bogdanovic,0.6,1.3,9.0,0.4,1.0,2.7,.532
1.6,3.1,.530,1.0,2.8,.348,1.1,32,0.1,2.3,2.6,5.9,.443,1.1,1.4,.812,74,19,23.6,Alan Anderson,0.4,2.0,7.4,0.8,0.8,2.8,.526
1.5,3.2,.476,1.6,4.8,.321,1.2,29,0.4,4.2,3.1,8.0,.382,0.8,1.2,.717,40,4,22.3,Mirza Teletovic,0.7,1.9,8.5,0.4,1.3,4.9,.480
3.4,5.9,.576,0.0,0.0,.000,0.9,24,0.8,4.1,3.4,6.0,.573,1.9,3.9,.495,82,45,21.3,Mason Plumlee,2.1,2.5,8.7,0.8,1.3,6.2,.573
3.0,6.4,.461,0.0,0.1,.167,1.6,38,0.3,5.7,3.0,6.5,.455,0.8,1.0,.829,42,42,20.3,Kevin Garnett,1.1,2.3,6.8,1.0,1.1,6.8,.456
1.2,2.4,.475,0.5,1.6,.296,1.4,21,0.0,1.3,1.6,4.1,.403,0.9,1.2,.763,33,16,16.8,Sergey Karasev,0.7,1.4,4.6,0.7,0.7,2.0,.463
1.3,3.1,.404,0.4,1.4,.266,0.8,23,0.3,1.9,1.6,4.5,.362,1.0,1.2,.825,47,29,16.6,Markel Brown,0.3,1.2,4.6,0.7,0.6,2.3,.402
1.5,3.0,.480,0.0,0.3,.133,0.3,24,0.4,2.0,1.5,3.3,.449,0.6,1.1,.574,50,1,10.6,Cory Jefferson,0.9,1.2,3.7,0.2,0.4,2.9,.455
0.7,1.6,.438,0.4,1.4,.286,0.3,27,0.4,2.2,1.1,3.0,.367,0.1,0.4,.250,10,0,9.3,Earl Clark,0.1,1.2,2.7,0.3,0.6,2.3,.433
1.1,2.1,.532,0.0,0.0,,0.3,28,0.3,1.2,1.1,2.1,.532,0.9,1.0,.864,44,0,8.7,Jerome Jordan,1.2,1.3,3.1,0.2,0.5,2.4,.532
0.8,1.9,.397,0.2,0.9,.212,1.3,24,0.0,0.5,0.9,2.8,.340,0.1,0.2,.444,38,0,7.9,Darius Morris,0.2,0.5,2.2,0.2,0.6,0.7,.373
0.7,2.0,.357,0.1,0.6,.250,0.3,23,0.4,1.0,0.9,2.6,.333,0.4,0.6,.750,7,0,6.3,Brandon Davies,0.4,0.7,2.3,0.1,0.6,1.4,.361
0.0,0.7,.000,0.0,0.0,,0.1,33,0.0,0.9,0.0,0.7,.000,0.4,0.6,.750,7,0,5.1,Andrei Kirilenko,0.3,0.1,0.4,0.1,0.1,1.1,.000
0.7,1.3,.538,0.0,0.1,.000,0.7,26,0.0,0.7,0.7,1.4,.500,0.2,0.3,.667,10,0,4.4,Jorge Gutierrez,0.0,0.9,1.6,0.1,0.3,0.7,.500
4.8,9.7,.495,1.4,4.7,.305,1.6,28,0.4,3.6,6.2,14.4,.434,3.7,4.4,.840,33,33,33.1,Jeff Green,0.6,2.0,17.6,0.8,1.7,4.3,.483
3.3,7.6,.435,0.4,1.5,.250,10.8,28,0.1,6.4,3.7,9.1,.405,0.5,1.6,.333,22,22,31.8,Rajon Rondo,1.1,1.9,8.3,1.7,3.4,7.5,.425
4.0,8.6,.470,1.6,4.6,.352,1.8,24,0.2,2.5,5.6,13.1,.429,1.0,1.3,.790,77,77,31.5,Avery Bradley,0.6,2.3,13.9,1.1,1.4,3.1,.490
3.5,7.6,.458,0.4,1.5,.277,5.5,26,0.2,4.6,3.9,9.1,.429,1.3,1.7,.752,82,57,27.6,Evan Turner,0.5,2.2,9.5,1.0,2.4,5.1,.451
4.5,9.0,.494,0.9,3.2,.283,2.3,22,0.7,5.1,5.4,12.2,.439,1.7,2.2,.744,58,49,27.0,Jared Sullinger,2.5,2.6,13.3,0.8,1.3,7.6,.476
1.3,3.1,.410,1.4,4.1,.335,3.1,20,0.3,2.4,2.6,7.1,.367,1.2,1.9,.646,67,38,27.0,Marcus Smart,0.9,2.6,7.8,1.5,1.3,3.3,.462
3.3,7.0,.473,2.3,6.6,.345,5.4,25,0.0,1.8,5.6,13.6,.411,5.6,6.5,.861,21,0,26.0,Isaiah Thomas,0.3,2.1,19.0,0.6,2.6,2.1,.495
2.6,5.2,.495,0.8,3.0,.282,1.4,24,0.4,3.6,3.4,8.2,.418,1.7,2.3,.762,57,17,24.2,Jae Crowder,1.1,1.9,9.5,1.0,0.7,4.6,.469
4.1,7.9,.515,0.1,0.4,.281,1.3,29,0.4,3.2,4.2,8.3,.504,2.1,2.6,.790,82,43,23.5,Brandon Bass,1.7,1.7,10.6,0.5,1.0,4.9,.510
3.0,5.5,.538,1.0,2.7,.349,1.7,23,0.6,3.3,3.9,8.3,.475,1.5,2.1,.684,64,13,22.2,Kelly Olynyk,1.4,3.3,10.3,1.0,1.5,4.7,.533
3.1,5.7,.549,0.6,0.9,.625,2.0,34,0.2,2.7,3.7,6.6,.559,0.6,0.7,.833,9,0,22.0,Tayshaun Prince,0.7,0.8,8.4,0.6,0.4,3.3,.602
4.1,7.5,.549,0.0,0.0,,1.4,25,0.6,3.9,4.1,7.5,.549,1.9,2.3,.823,82,59,21.1,Tyler Zeller,1.8,2.5,10.2,0.2,0.9,5.7,.549
0.7,2.7,.250,0.8,4.2,.200,5.5,32,0.0,2.3,1.5,6.8,.220,1.0,1.5,.667,6,1,20.2,Jameer Nelson,0.5,2.2,4.8,1.2,1.5,2.8,.280
1.8,4.0,.444,0.9,2.2,.406,1.0,27,0.2,3.2,2.7,6.2,.431,0.9,1.0,.833,29,0,18.2,Jonas Jerebko,1.6,2.0,7.1,0.7,0.6,4.8,.503
1.9,4.6,.414,1.3,3.2,.419,0.9,27,0.2,1.4,3.3,7.8,.416,1.1,1.3,.824,39,0,16.4,Marcus Thornton,0.5,0.9,8.9,0.5,0.6,1.9,.502
1.0,2.2,.440,0.3,1.3,.246,2.3,23,0.1,1.3,1.3,3.5,.368,0.7,1.0,.673,50,0,12.0,Phil Pressey,0.3,1.1,3.5,0.6,0.8,1.6,.414
1.5,2.6,.571,0.0,0.0,,1.0,27,0.6,1.3,1.5,2.6,.571,0.3,0.5,.500,8,0,10.8,Brandan Wright,0.9,0.5,3.3,0.1,0.6,2.1,.571
0.6,1.2,.528,0.5,2.1,.258,0.4,19,0.1,1.1,1.2,3.3,.353,0.5,0.9,.552,31,0,10.7,James Young,0.3,0.7,3.4,0.3,0.2,1.4,.436
1.2,2.3,.512,0.9,2.0,.472,0.4,27,0.4,1.3,2.1,4.3,.494,0.1,0.1,1.000,18,1,10.7,Luigi Datome,0.1,0.8,5.2,0.1,0.4,1.4,.604
0.4,1.0,.419,0.0,0.1,.333,0.3,32,0.1,1.3,0.4,1.1,.412,0.2,0.5,.400,32,0,8.9,Gerald Wallace,0.5,0.6,1.1,0.5,0.6,1.8,.426
0.6,1.8,.333,0.0,0.2,.000,0.2,31,0.2,1.6,0.6,2.0,.300,0.2,0.4,.500,5,0,5.0,Shavlik Randolph,0.8,0.6,1.4,0.2,0.2,2.4,.300
0.8,1.0,.800,0.0,0.0,,0.0,23,0.0,0.2,0.8,1.0,.800,0.2,0.4,.500,5,0,1.8,Dwight Powell,0.0,0.2,1.8,0.4,0.4,0.2,.800
4.7,11.3,.418,1.4,4.5,.304,5.1,24,0.5,3.0,6.1,15.8,.385,3.8,4.6,.827,62,58,34.2,Kemba Walker,0.6,1.5,17.3,1.4,1.6,3.5,.429
3.7,8.7,.430,2.2,6.6,.337,6.0,32,0.2,2.5,6.0,15.3,.390,3.1,3.4,.892,27,14,30.8,Mo Williams,0.3,2.2,17.2,0.6,2.6,2.8,.462
7.4,15.5,.482,0.0,0.1,.400,1.7,30,1.3,6.9,7.5,15.5,.481,1.7,2.5,.655,65,61,30.6,Al Jefferson,1.5,2.1,16.6,0.7,1.0,8.4,.482
4.1,8.9,.457,0.6,1.7,.331,2.6,27,0.3,3.0,4.6,10.6,.437,2.3,2.7,.848,80,72,28.9,Gerald Henderson,0.5,1.7,12.1,0.6,1.4,3.4,.463
4.1,8.8,.465,0.0,0.0,,1.4,21,0.7,5.6,4.1,8.8,.465,2.7,3.9,.701,55,52,28.9,Michael Kidd-Gilchrist,2.0,2.1,10.9,0.5,1.1,7.6,.465
1.5,2.9,.500,1.2,3.4,.358,1.3,28,0.5,4.2,2.7,6.3,.424,0.8,1.1,.713,78,37,26.1,Marvin Williams,0.7,1.9,7.4,0.9,0.8,4.9,.520
3.1,7.3,.425,0.3,1.7,.171,3.9,24,0.1,3.9,3.4,9.0,.376,1.1,1.8,.627,61,25,25.8,Lance Stephenson,0.6,2.2,8.2,0.6,2.1,4.5,.393
2.8,6.0,.460,0.0,0.0,1.000,1.6,22,0.8,4.3,2.8,6.0,.461,2.0,2.6,.774,62,45,24.0,Cody Zeller,1.6,2.5,7.6,0.5,1.0,5.8,.462
2.4,6.2,.392,0.9,3.1,.293,1.9,30,0.0,1.9,3.3,9.3,.359,2.0,2.4,.863,43,0,21.7,Gary Neal,0.3,1.6,9.6,0.4,1.3,2.2,.408
1.6,2.9,.543,0.0,0.0,,0.3,22,1.5,3.9,1.6,2.9,.543,1.6,2.7,.583,64,21,19.4,Bismack Biyombo,2.5,2.2,4.8,0.3,0.8,6.4,.543
1.6,3.6,.440,0.9,2.7,.321,2.3,29,0.1,1.3,2.4,6.3,.389,0.9,1.0,.892,72,10,18.5,Brian Roberts,0.2,1.0,6.7,0.5,0.8,1.5,.458
0.8,2.4,.358,1.1,3.6,.301,0.5,22,0.3,1.6,1.9,6.0,.323,0.7,0.8,.861,45,2,15.3,P.J. Hairston,0.5,1.4,5.6,0.5,0.5,2.0,.414
1.2,2.7,.436,0.4,1.2,.306,0.8,25,0.0,1.3,1.6,3.9,.395,0.9,1.4,.634,29,13,14.8,Jeffery Taylor,0.5,1.2,4.4,0.4,0.7,1.8,.443
1.3,3.1,.422,0.0,0.0,,0.3,31,0.7,1.9,1.3,3.1,.422,0.7,1.2,.577,61,0,14.4,Jason Maxiell,1.4,1.6,3.3,0.3,0.5,3.3,.422
0.9,2.1,.435,1.5,3.3,.472,0.5,23,0.1,0.5,2.5,5.4,.458,0.5,0.6,.857,11,0,12.3,Troy Daniels,0.2,1.1,7.0,0.3,0.6,0.7,.602
1.0,2.5,.397,0.2,0.5,.385,0.2,19,0.4,2.3,1.2,3.0,.395,0.7,1.0,.692,25,0,10.4,Noah Vonleh,1.1,0.8,3.3,0.2,0.4,3.4,.428
0.7,1.4,.462,1.0,2.4,.409,0.9,35,0.0,0.3,1.7,3.9,.429,0.2,0.2,1.000,9,0,8.1,Jannero Pargo,0.0,0.9,4.6,0.0,0.3,0.3,.557
5.4,11.1,.484,1.1,3.0,.378,3.3,25,0.6,4.1,6.5,14.0,.462,5.9,7.1,.834,65,65,38.7,Jimmy Butler,1.8,1.7,20.0,1.8,1.4,5.8,.502
7.2,14.4,.495,0.2,0.3,.462,2.7,34,1.9,9.0,7.3,14.8,.494,3.8,4.7,.803,78,78,34.4,Pau Gasol,2.8,1.9,18.5,0.3,2.0,11.8,.500
2.8,6.3,.447,0.0,0.0,.000,4.7,29,1.1,6.4,2.8,6.4,.445,1.6,2.6,.603,67,67,30.6,Joakim Noah,3.3,3.0,7.2,0.7,1.8,9.6,.445
5.1,11.1,.465,1.5,5.3,.280,4.9,26,0.3,2.5,6.6,16.4,.405,3.0,3.7,.813,51,51,30.0,Derrick Rose,0.7,1.2,17.7,0.7,3.2,3.2,.450
1.6,3.5,.468,1.7,4.2,.407,1.8,34,0.3,3.5,3.3,7.6,.435,1.1,1.4,.805,63,63,29.2,Mike Dunleavy,0.4,2.0,9.4,0.6,1.0,3.9,.546
4.1,8.2,.502,0.0,0.0,,1.1,29,1.2,3.8,4.1,8.2,.502,2.1,3.0,.717,62,17,27.3,Taj Gibson,2.6,2.6,10.3,0.6,1.2,6.4,.502
1.3,3.2,.394,0.9,2.5,.345,2.2,34,0.2,1.5,2.2,5.8,.373,0.5,0.8,.700,66,22,24.4,Kirk Hinrich,0.3,2.2,5.7,0.7,1.1,1.8,.449
2.7,6.1,.442,1.5,3.8,.387,3.2,30,0.2,1.6,4.2,10.0,.421,1.8,2.1,.833,82,21,23.0,Aaron Brooks,0.4,2.3,11.6,0.7,1.9,2.0,.495
1.9,3.8,.495,1.2,3.8,.316,1.2,23,0.7,4.2,3.1,7.6,.405,2.8,3.5,.803,82,3,20.2,Nikola Mirotic,0.8,2.1,10.2,0.7,1.1,4.9,.485
1.2,2.4,.494,1.0,2.7,.371,0.9,23,0.2,2.0,2.2,5.2,.429,0.6,0.8,.800,72,22,19.6,Tony Snell,0.4,1.2,6.0,0.4,0.7,2.4,.527
0.9,1.8,.485,0.2,0.7,.342,0.6,25,0.1,0.6,1.1,2.5,.446,0.2,0.4,.600,56,0,9.0,E'Twaun Moore,0.2,0.8,2.7,0.4,0.3,0.8,.493
0.8,1.8,.455,0.4,1.1,.317,0.2,23,0.0,1.0,1.2,3.0,.402,0.3,0.4,.667,36,0,8.9,Doug McDermott,0.2,0.8,3.0,0.1,0.5,1.2,.463
0.6,1.3,.433,0.0,0.0,,0.1,37,0.2,1.2,0.6,1.3,.433,0.0,0.1,.333,23,0,5.6,Nazr Mohammed,0.5,0.7,1.2,0.2,0.3,1.7,.433
0.2,0.8,.214,0.0,0.0,,0.1,24,0.1,0.1,0.2,0.8,.214,0.2,0.3,.800,18,1,3.6,Cameron Bairstow,0.3,0.4,0.6,0.1,0.2,0.4,.214
5.6,11.4,.491,2.1,5.0,.415,5.2,22,0.3,2.4,7.7,16.5,.468,4.2,4.9,.863,75,75,36.4,Kyrie Irving,0.7,1.9,21.7,1.5,2.5,3.2,.532
7.3,13.6,.536,1.7,4.9,.354,7.4,30,0.7,5.3,9.0,18.5,.488,5.4,7.7,.710,69,69,36.1,LeBron James,0.7,2.0,25.3,1.6,3.9,6.0,.535
3.6,7.5,.480,1.9,5.2,.367,2.2,26,0.5,7.9,5.5,12.7,.434,3.4,4.3,.804,75,75,33.8,Kevin Love,1.9,1.9,16.4,0.7,1.6,9.7,.509
1.8,3.7,.494,2.8,7.3,.390,2.5,29,0.4,2.9,4.7,11.0,.425,0.6,0.7,.818,46,45,31.8,J.R. Smith,0.6,2.6,12.7,1.4,1.1,3.5,.555
3.3,6.0,.547,0.0,0.0,,0.5,23,0.7,4.7,3.3,6.0,.547,1.9,3.0,.641,82,15,26.8,Tristan Thompson,3.3,2.3,8.5,0.4,1.0,8.0,.547
4.3,7.3,.590,0.0,0.0,,0.8,28,1.2,4.5,4.3,7.3,.590,2.0,2.8,.708,46,45,25.0,Timofey Mozgov,2.4,2.5,10.6,0.4,1.5,6.9,.590
4.3,7.6,.561,0.0,0.1,.000,1.3,32,0.6,4.3,4.3,7.7,.555,1.3,1.7,.733,26,26,24.5,Anderson Varejao,2.2,2.2,9.8,0.7,1.3,6.5,.555
1.6,3.3,.484,1.2,3.4,.338,1.5,24,0.3,2.9,2.8,6.7,.410,0.5,0.7,.667,38,1,24.2,Iman Shumpert,0.9,1.9,7.2,1.3,1.3,3.8,.496
3.5,7.8,.453,0.7,2.6,.256,2.2,23,0.3,1.4,4.2,10.4,.404,1.4,1.8,.783,33,3,23.8,Dion Waiters,0.4,1.8,10.5,1.3,1.5,1.7,.436
0.6,2.1,.307,1.0,2.5,.407,3.0,24,0.0,1.3,1.7,4.6,.362,0.4,0.6,.763,67,13,20.6,Matthew Dellavedova,0.6,2.3,4.8,0.4,0.9,1.9,.472
1.9,3.9,.484,0.2,0.8,.261,0.9,36,0.5,2.4,2.1,4.7,.446,0.5,0.6,.765,57,24,19.3,Shawn Marion,1.1,1.0,4.8,0.5,0.6,3.5,.468
0.1,0.3,.313,0.6,1.9,.327,0.9,34,0.1,1.7,0.7,2.2,.325,0.1,0.1,.750,52,15,13.5,Mike Miller,0.1,1.4,2.1,0.3,0.4,1.8,.465
0.2,0.5,.423,1.1,3.1,.360,0.4,34,0.1,0.9,1.3,3.5,.368,0.7,0.8,.848,57,2,11.7,James Jones,0.2,1.2,4.4,0.2,0.2,1.1,.525
1.2,2.4,.488,0.0,0.0,,0.5,30,0.2,1.8,1.2,2.4,.488,0.2,0.5,.500,17,0,9.8,Kendrick Perkins,0.6,1.6,2.6,0.1,1.2,2.4,.488
0.3,0.7,.472,0.6,1.6,.369,0.5,23,0.0,0.7,0.9,2.4,.400,0.2,0.3,.600,51,1,9.7,Joe Harris,0.1,1.2,2.7,0.1,0.5,0.8,.529
0.4,1.3,.300,0.3,1.1,.222,1.0,23,0.1,0.5,0.6,2.4,.263,0.4,0.8,.500,8,0,8.6,Will Cherry,0.1,1.3,1.9,0.8,0.5,0.6,.316
0.8,2.1,.391,0.0,1.0,.000,1.2,28,0.0,1.0,0.8,3.1,.265,0.4,0.5,.667,11,0,7.9,A.J. Price,0.4,0.1,2.0,0.3,0.3,1.4,.265
0.3,1.0,.333,0.0,0.0,,0.4,32,0.0,1.3,0.3,1.0,.333,0.3,0.4,.600,12,0,6.6,Lou Amundson,0.4,0.9,0.9,0.1,0.4,1.7,.333
0.6,1.4,.467,0.0,0.0,,0.1,35,0.5,1.0,0.6,1.4,.467,0.3,0.6,.538,22,1,5.4,Brendan Haywood,0.3,0.8,1.6,0.1,0.5,1.3,.467
0.2,0.8,.250,0.0,0.0,,0.2,23,0.0,0.0,0.2,0.8,.250,0.4,0.4,1.000,5,0,2.8,Alex Kirk,0.2,0.2,0.8,0.0,0.0,0.2,.250
6.5,13.4,.487,1.0,3.6,.285,4.1,29,0.3,2.0,7.5,16.9,.445,2.9,3.8,.752,80,80,33.7,Monta Ellis,0.4,2.5,18.9,1.9,2.5,2.4,.475
3.8,7.3,.521,2.0,5.3,.380,2.4,26,0.3,3.9,5.8,12.6,.462,2.1,2.9,.720,66,66,33.1,Chandler Parsons,1.0,2.1,15.7,1.0,1.5,4.9,.542
3.9,5.9,.666,0.0,0.0,,1.1,32,1.2,7.6,3.9,5.9,.666,2.5,3.4,.720,75,75,30.5,Tyson Chandler,3.9,2.3,10.3,0.6,1.4,11.5,.666
5.0,10.2,.486,1.4,3.6,.380,1.9,36,0.4,5.4,6.3,13.8,.459,3.3,3.8,.882,77,77,29.6,Dirk Nowitzki,0.6,2.1,17.3,0.5,1.1,5.9,.508
3.8,8.5,.448,0.4,1.2,.352,6.5,28,0.1,3.5,4.2,9.7,.436,0.4,0.9,.452,46,46,28.7,Rajon Rondo,1.0,2.4,9.3,1.2,2.9,4.5,.457
1.0,2.6,.383,1.7,4.5,.369,4.1,32,0.1,2.1,2.7,7.1,.374,0.3,0.3,.875,23,23,25.4,Jameer Nelson,0.6,2.3,7.3,0.7,1.7,2.7,.491
1.6,3.4,.481,1.3,3.5,.357,3.1,31,0.2,1.6,2.9,6.9,.418,1.7,2.1,.815,76,3,22.2,Devin Harris,0.2,1.9,8.8,1.0,1.1,1.8,.509
3.7,5.0,.748,0.0,0.0,,0.4,27,1.6,2.2,3.7,5.0,.748,1.3,1.8,.750,27,0,18.7,Brandan Wright,1.9,1.6,8.8,0.6,0.5,4.1,.748
1.5,3.1,.485,0.5,1.7,.274,0.8,24,0.8,3.1,2.0,4.8,.412,1.1,1.6,.712,74,3,18.5,Al-Farouq Aminu,1.5,1.9,5.6,0.9,0.7,4.6,.459
2.2,4.8,.463,0.7,2.2,.323,3.4,30,0.0,1.4,2.9,7.0,.420,1.0,1.2,.809,77,10,17.7,J.J. Barea,0.3,1.4,7.5,0.4,0.9,1.7,.470
1.1,2.3,.462,0.9,2.1,.426,0.8,34,0.1,2.1,1.9,4.4,.444,1.1,1.5,.684,74,18,16.8,Richard Jefferson,0.3,1.6,5.8,0.4,0.7,2.5,.546
4.5,7.7,.584,0.0,0.0,.000,0.3,32,0.2,2.5,4.5,7.8,.581,1.7,2.6,.678,23,1,16.5,Amar'e Stoudemire,1.2,2.2,10.8,0.4,0.7,3.7,.581
0.8,1.5,.526,0.5,1.5,.342,0.5,24,0.2,0.7,1.3,3.0,.434,0.4,0.4,.909,25,0,10.6,Jae Crowder,0.5,1.0,3.6,0.6,0.4,1.2,.520
1.0,2.2,.475,1.3,3.5,.376,0.3,30,0.3,1.9,2.3,5.7,.414,0.3,0.5,.571,64,1,10.6,Charlie Villanueva,0.5,1.0,6.3,0.2,0.4,2.3,.529
0.8,1.7,.444,0.0,0.0,,0.3,29,0.9,1.3,0.8,1.7,.444,1.3,1.4,.870,16,2,9.9,Bernard James,1.1,1.1,2.8,0.1,0.4,2.4,.444
1.1,2.5,.458,0.3,1.2,.294,1.4,30,0.1,0.8,1.5,3.7,.406,0.4,0.5,.800,29,3,9.7,Raymond Felton,0.1,0.6,3.7,0.4,0.6,0.9,.453
1.0,2.1,.471,0.1,0.5,.273,0.4,23,0.3,1.3,1.1,2.6,.435,1.0,1.3,.774,24,0,9.5,Dwight Powell,0.8,1.6,3.4,0.3,0.4,2.0,.460
0.7,1.2,.612,0.0,0.0,,0.2,24,0.3,1.3,0.7,1.2,.612,0.5,0.9,.513,42,2,8.6,Greg Smith,0.6,1.3,1.9,0.2,0.3,1.9,.612
0.0,0.6,.000,0.0,0.6,.000,0.2,22,0.0,0.2,0.0,1.2,.000,0.2,0.4,.500,5,0,2.2,Ricky Ledo,0.2,0.2,0.2,0.0,0.4,0.4,.000
4.5,9.6,.463,0.9,2.7,.341,9.6,27,0.1,2.6,5.4,12.3,.436,3.5,4.8,.730,75,75,35.5,Ty Lawson,0.6,1.7,15.2,1.2,2.5,3.1,.474
3.8,7.8,.481,1.5,4.6,.337,1.9,29,0.1,3.0,5.3,12.4,.428,2.4,2.8,.841,53,53,33.0,Arron Afflalo,0.4,2.0,14.5,0.6,1.6,3.4,.490
3.6,7.3,.490,1.8,5.2,.342,1.7,27,0.4,4.9,5.4,12.5,.429,1.4,1.8,.775,78,75,31.7,Wilson Chandler,1.2,3.0,13.9,0.7,1.4,6.1,.500
5.0,9.7,.511,0.0,0.1,.125,1.2,25,0.8,5.7,5.0,9.8,.507,2.7,3.8,.691,75,71,27.8,Kenneth Faried,3.2,2.8,12.6,0.8,1.6,8.9,.507
3.3,6.5,.509,0.1,0.2,.333,0.5,28,1.2,5.2,3.3,6.6,.504,1.8,2.5,.733,35,35,25.6,Timofey Mozgov,2.6,3.3,8.5,0.4,1.3,7.8,.509
3.3,6.6,.500,0.7,2.4,.284,1.9,24,0.5,3.8,4.0,9.0,.443,2.3,2.8,.810,28,0,24.4,Will Barton,0.8,1.8,11.0,1.2,1.6,4.6,.480
2.1,4.5,.453,1.8,5.1,.355,1.4,26,0.3,3.2,3.9,9.6,.401,2.9,3.2,.895,59,27,24.2,Danilo Gallinari,0.5,1.6,12.4,0.8,1.0,3.7,.496
1.1,2.8,.388,1.9,5.3,.357,2.4,31,0.2,1.5,3.0,8.0,.368,0.9,1.1,.818,50,21,21.7,Randy Foye,0.2,1.9,8.7,0.7,1.2,1.7,.485
2.6,5.0,.524,1.4,3.8,.354,3.7,32,0.1,1.5,4.0,8.8,.450,0.3,0.6,.579,34,5,20.6,Jameer Nelson,0.5,2.1,9.6,0.7,1.8,1.9,.527
